video_id,comments
AX8TZr5_VZE,"[{'comment_text': 'O único canal que mostra na pŕática 🤗🤗', 'likes': 0}, {'comment_text': 'Quantos projetos eu preciso no meu portfólio?', 'likes': 0}, {'comment_text': 'Muito bom o seu conteúdo! Parabéns!', 'likes': 1}, {'comment_text': 'Olá! Algum usuário do medium poderia me tirar a dúvida: tento criar uma ""publication"" e o medium me dobra 50 dolares/ano. A plataforma mudou ou todos que tem um blog lá pagam?', 'likes': 0}, {'comment_text': 'Bom dia amorawmen2ñej3ja anajwko2hj3juui99Jujuarew2221iMmeejek32933f. Zmmkasmnsni2uueuoéi9iié92342e222212k2l3i3o3i3oo8ííííó2mj2jji3jloiuiuilĺslsnskoéjklluzwll3pehkolk0jjikk0iee82ui97eaqwwe21e33323kdnjwjwbkklie3ukiw7373777ai8js3u9eķ87oíkijgng cjddvjin omh8ggbumhuhjnb kurvcbc 0ubdhigbuvfr322yoťgi9bv cj', 'likes': 0}, {'comment_text': 'Ohoupuo  uu Up puououu p i o', 'likes': 0}, {'comment_text': 'Muito bom Rodrigo! Estou a algum tempo estudando mas não consegui fazer o portifólio mas vou tentar fazê-lo o mais rápido possível.', 'likes': 2}, {'comment_text': 'Parabéns, dicas importantes. Farei bom uso.', 'likes': 0}, {'comment_text': 'Muito bom, galera!', 'likes': 0}, {'comment_text': 'Mais um conteúdo muito bom do Minerando Dados. Parabéns!', 'likes': 3}]"
Oo5-WEDBmMc,"[{'comment_text': 'Muito bom!! Ótimo conteúdo!', 'likes': 0}, {'comment_text': 'Recomendo o book: machine learning by Mitchell.', 'likes': 0}, {'comment_text': 'Vídeo bem direto, sem enrolação. Muito bom !', 'likes': 0}, {'comment_text': 'E sobre o Matlab? Vc não gosta de utilizar ele?', 'likes': 0}, {'comment_text': 'Resumo:\n* Data Science para Negócios: Visão geral sobre Data Science - Pra quem não sabe nada\n* Python para Análise de Dados: Livro técnico - Para quem já sabe o que é Data Science\n* Learning scikit-learn - Machine Learning in Python: Conceitos de machine learning na prática\n* Mastering Machine Learning with scikit-learn: Aplicação de machine learning e recursos avançados de scikit-learn\n* Data Mining: Conceitos, funcionamento e uso de datasets\n* Pattern Recognition and Machine Learning: Resolução de problemas, denso - Tópicos avançados\n* An Introduction to Statistical Learning: Denso, algoritmos usados em estatística, muita matemática\n* Natural Language Processing with Python: Leitura leve\n\nBom proveito. Abraços.', 'likes': 9}, {'comment_text': 'Adoro conteúdo de indicações de livros!\nTinha acabado de perguntar indicações de livros no curso do DSZ, quando vi o link desse vídeo.\nVlw!', 'likes': 1}, {'comment_text': 'Falam muito bem da obra ""Grokking Machine Learning"". Alguém aqui conhece a obra?', 'likes': 0}, {'comment_text': 'Muito legal o conteúdo! Ótimos livros! Vou começar com o livro sobre Python para Análise de Dados e depois pretendo ler o Data Science para Negócios...', 'likes': 1}, {'comment_text': 'O livro da Springer (Introduction to Stat.Learnng) tem uma versão mais completa ainda que é o ""Elements of Statistical Learning"" (ambos tem como autores o Tibshirani e o Hastie)  e ambos são livros gratuitos MESMO!!! Muito boa essa lista de livros, já estudei por alguns e são realmente muito bons, vale lembrar que esses livros da OREILLY são todos nesse estilo mais ""mão na massa"" mesmo... pra quem quer se profundar mais a Springer vai mais nos fundamentos, talvez um vídeo mais focado nessa visão mais teórica do Aprendizado de Máquina, se quiser conversar só dá um toque aqui tbm!! Flws', 'likes': 1}, {'comment_text': 'Outra dúvida, se alguém poder me ajudar agradeço, eu tenho o livro python para análise de dados, o livro e ótimo recomendo pra quem quiser aprender, nele sempre tem coisas novas q eu não sabia a cada página, e eu acabo anotando tudo q vejo, meu caderno já está acabando, e estou na metade do livro.\nGostaria de saber, se alguém tem alguma dica de como ""filtrar"" o q é importante a ser anotado, valeu', 'likes': 0}]"
jBGxiu8K11o,"[{'comment_text': 'Não consegui entender', 'likes': 0}, {'comment_text': 'queria ver código', 'likes': 0}, {'comment_text': 'Aula sensacional professor!\nParabéns!!\nÉ muito importante para mim que estou começando poder ver de forma visual o funcionamento dos modelos.\nObrigado!', 'likes': 0}, {'comment_text': 'Olá amigo,  gostei da didática para explicar. Esse vídeo serve para discentes que ainda não tem base matemática. Dá para se ter uma ideia do algoritmo. \n\nTrabalhei com bootstrap no meu mestrado e também no doutorado na estatística e percebi duas pequenas falhas que não tiram a beleza do seu vídeo. Vou colocar abaixo para ficar registrado como uma correção.\n\n1 - No bagging, o bootstrap utilizado é o não-paramétrico. Portanto, para que a distribuição teórica das classes se aproxime da distribuição empírica dos dados, a reamostragem  é feita com reposição dos dados originais, em que as amostras também tem a mesma cardinalidade da amostra original. Nos livros An Introdution to the Bootstrap do Efron bem como no Bootstrap Methds an Thair Application do A. C. Davison e D. V. Hinley, o bootstrap não paramétrico é discutido. Para quem não conhecer, o Bradley Efron é o criador do bootstrap. Mais profundamente, a reamostragem é com reposição e de mesmo tamanho para que a distribuição empírica dos dados a serem previstos Fn convirja quase certamente (lei forte dos grande números) para a distribuição verdadeira F que é desconhecia. Isso é dado por um teorema chamado Teorema de Glivenko Cantelli;\n\nRegra de bolso: Para quem não quiser adentrar na matemática, sempre considere no bagging (SEMPRE) amostras de mesmo tamanho da original. Não há motivos para não fazer, além disso, a amostragem deve ser feita com resposição (SEMPRE).\n\n2 - Em cada pseudo-amostra bootstrap, uma única árvore que irá compor a floresta é gerada. Portanto, a floresta é composta por diversas árvores que são estimadas com base em uma pseudo amostra bootstrap, cada uma delas. Se em sua floresta há B árvores, então a b-ésima árvore que compõe a floresta é feita por meio de uma pseudo-amostra bootstrap (bootstrap não paramétrico), com b = 1, ..., B.\n\nUm abraço.', 'likes': 2}, {'comment_text': 'Parabéns pelo vídeo. Muito bom o conteúdo de verdade, bastante simples e direto e de fácil entendimento. Meu feedback é o mesmo que já foi comentado anteriormente, sobre a questão de se virar para a camera. Valeu!!! 😄', 'likes': 0}, {'comment_text': 'Muito bom esse formato de aula', 'likes': 0}, {'comment_text': 'Excelente vídeo!', 'likes': 0}, {'comment_text': 'Muito bom', 'likes': 0}, {'comment_text': 'Muito boa a explicação, obrigado pela ótima didática.', 'likes': 0}, {'comment_text': 'Não assisti o vídeo todo, mas acho que deveria dar os créditos ao canal onde foi retirado e traduzido o vídeo (https://www.youtube.com/watch?v=J4Wdy0Wc_xQ&t=1s).', 'likes': 2}]"
At-NIVkRz3M,"[{'comment_text': 'Obrigado.', 'likes': 0}, {'comment_text': 'c não é linguagem de baixo nível.', 'likes': 0}, {'comment_text': 'Theano. sabe me dizer se é boa para aprendizado.', 'likes': 0}, {'comment_text': 'sim bora Concurso Banco do Brasil', 'likes': 0}, {'comment_text': 'Muito legal esse vídeo. Era exatamente o que eu estava procurando: alguém para me mostrar o geralzão de tudo que há no scikit-learn, para que eu possa melhor orientar meus estudos. Muito grato e sucesso na sua carreira!', 'likes': 2}, {'comment_text': 'Fala Rodrigo. Faz um video falando de Hadoop. Parabens abraço !!', 'likes': 2}, {'comment_text': 'Rodrigo, vc tem algum ebook?', 'likes': 2}, {'comment_text': 'Oi Rodrigo gostei do Video essa biblioteca é um pacote fundamental... eu gostaria muito entender mais sobre a função da biblioteca sobre a seleção de modelos, porque eu foi para olhar a documentação na biblioteca mas  é preciso conhecimento previo para entender...X_X.', 'likes': 2}]"
GSL03qvi1QE,"[{'comment_text': 'Muito bom! Muito obrigado!', 'likes': 0}, {'comment_text': 'Qual a  relação entre DEEP LEARNING e BIG DATA?', 'likes': 1}, {'comment_text': 'Muito bom!', 'likes': 0}, {'comment_text': 'Excelente! Muito obrigado.', 'likes': 0}, {'comment_text': 'First like', 'likes': 0}]"
y-iLp5tp6K0,"[{'comment_text': '🙏', 'likes': 0}, {'comment_text': 'Alguem conhece um roadmap para ciência de dados ?', 'likes': 0}, {'comment_text': 'Qual a média salarial de um cientista de dados aí na sua região? \nO engenheiro é o que ganha mais, mas o analista ganha mais tbm q o cientista? Obrigado', 'likes': 0}, {'comment_text': 'Amigão o que seria insights nesse sentido que voce está dizendo?', 'likes': 0}, {'comment_text': 'O engenheiro de dados seria uma especialização ou evolução do analista de sistema, não?', 'likes': 0}, {'comment_text': 'Excelente o video, agora entendi as diferencas', 'likes': 0}, {'comment_text': 'tem algum que meche com todos, que é responsável por todos, arquitetura, engenheiro, analista e cientista de dados', 'likes': 2}, {'comment_text': 'sou graduado em engenharia mecânica e estou pensando em migrar pra essa área... será que será muito difícil aprender tudo isso praticamente do zero? por onde começar? recomenda algum curso? abraços', 'likes': 0}, {'comment_text': 'ajudou a escolher meu curso... Muito obrigado', 'likes': 0}, {'comment_text': 'Sou Matemático ... Sobre o trabalho em home office , como está o mercado ?\nNo mais parabéns !', 'likes': 1}]"
v7rZpT8NCbk,"[{'comment_text': 'alguem sabe onde está esse datas ??', 'likes': 0}, {'comment_text': 'Poderia indicar algumas referências bibliográficas sobre ARIMA?', 'likes': 0}, {'comment_text': 'Por que 50% pra cada neste caso', 'likes': 0}, {'comment_text': 'Bacana a aula, mas utilizei aqui o autocorrelation_plot e não rodou com meu dataset.', 'likes': 1}, {'comment_text': 'Imagine que eu tenha a temperatura num motor como variavel que quero prever em função do tempo. Só que outros fatores tais como: corrente, carga também influenciem na temperatura. o ARIMA consegue utilizar essas demais entradas para prever a temperatura no motor?', 'likes': 0}, {'comment_text': 'Mas como exporta a previsão?', 'likes': 0}, {'comment_text': 'Estou trabalhando com a base para poder fazer alguns testes, e está dando um erro quando uso o astype(float32)', 'likes': 0}, {'comment_text': 'Obrigada por essa aula!! Era o que precisava! Muito útil e bem explicada!', 'likes': 0}, {'comment_text': 'A aula foi bacana, mas uma coisa que não ficou clara pra mim é como eu faço, por exemplo, para prevê o próximo dia/mês/ano?', 'likes': 0}, {'comment_text': 'Excelente vídeo, parabéns! O arquivo ""champagne_sales.csv"" utilizado no estudo também está no GitHub?', 'likes': 0}]"
aIS_2nMf7xE,"[{'comment_text': 'Por quê algumas pessoas afirmam que o R não é linguagem de programação?', 'likes': 0}, {'comment_text': 'Muito bom', 'likes': 0}, {'comment_text': '1- voce nao citou o Shiny.\n2- da pra fazer api no R usando o pacote plumber.\n3- Também da integrar o R com Amazon AWS ,Azure e Google Cloud  também!!', 'likes': 1}, {'comment_text': 'muito bom', 'likes': 0}, {'comment_text': 'Na minha opinião, o principal problema do R é o estigma de linguagem acadêmica e a dificuldade de ser visível no mercado de trabalho. No demais, tirando a parte de deep learning, creio que o R seja até melhor que o python (até mesmo para o papel de cientista de dados). \n\n- O R é a melhor linguagem para visualização de dados\n- Tem a melhor IDE (RStudio) com acesso gratuito direto do browser (RStudio Cloud)\n- É possivel criar relatórios inteiros em R\n- Os notebooks em R tem mais compatibilidade\n- Com o ""tidyverse"" e o operador pipe a manipulação de dados é muito mais fácil\n- O ""nova"" biblioteca ""tidymodels"" tem um grande potencial de bater os scikitlearn no futuro\n\nApesar de também programar em python, acredito que o R em alguns anos tem tudo para substituir o python na linguagem mais utilizada para Data Science.', 'likes': 12}, {'comment_text': 'R integra  diretamente com serviços da Azure e da pra fazer deploy em qualquer cloud.... mas realmente faltava um tensorflow =)', 'likes': 4}, {'comment_text': 'Bom dia, poderia falar sobre o Tableau e qual a necessidade de uso desta ferramenta?', 'likes': 0}, {'comment_text': 'É possível trabalhar integrando Python com R?', 'likes': 0}, {'comment_text': 'excelente video parabens!!!!', 'likes': 0}, {'comment_text': 'Uma coisa eu aprendi nessa vida...\nNunca descuta com alguém quando o assunto for...\nReligião...\nTime de Futebol...\nPolítica...\ne...\nLinguagem de Programação...', 'likes': 0}]"
f19WQGot1bU,"[{'comment_text': 'é vitalício o acesso a plataforma?', 'likes': 0}, {'comment_text': 'Olá...\nPoderia passar por gentileza a grade do curso?\nGrato', 'likes': 1}, {'comment_text': 'Só feras, muito bom', 'likes': 0}, {'comment_text': 'Boa noite!', 'likes': 1}, {'comment_text': 'muito bom!!! obrigado pelo conteudo, seria muito legal ter um video a respeite do classifcador Naive Bayes tenho muita dificuldade pra implementa-lo e você explica tudo de forma muito simples...  obrigado novamente', 'likes': 1}]"
NkG_rB4hjh0,"[{'comment_text': 'Otima aula, uma pena que vcs nao compartilha o codigo no GitHUB como os outros youtubers', 'likes': 0}, {'comment_text': 'Excelente aula!!', 'likes': 0}, {'comment_text': 'Ótima aula!!! Mas fiquei em dúvida em relação aos algoritmos de regressão. Uso normalização ou padronização? Abraço!', 'likes': 0}, {'comment_text': 'Excelente explicação! 😀', 'likes': 0}, {'comment_text': 'Bom video', 'likes': 0}, {'comment_text': 'Olá.\n\nEstou fazendo uma análise usando o dataset iris, e estou comparando sem e com normalização, e os resultados utilizando KNN mostra que sempre o sem normalizador está um pouco melhor com relação aos dados normalizados.\n\nIsso pode acontecer ?\n\nMuito obrigado', 'likes': 0}, {'comment_text': 'Olá.. parabéns pela explicação.\n\nEu fiquei com uma dúvida....\n\nQual é o melhor momento para realizar a normalização?\n\nÉ durante a análise exploratória (dos gráficos)? ou antes de treinar o modelo? ou posso normalizar para realizar toda a análise exploratória?\n\nObrigado.', 'likes': 1}, {'comment_text': 'Excelente. Me ajudou muito a entender os conceitos de Normalização e Padronização!', 'likes': 1}, {'comment_text': 'Não pode transformar a base inteira!  só pode ser nos dados de treino, se o teste é pra simular a vida real. Pesquisa por "" Data Leakage "", se fizer como fez no vídeo vai deixar vazar informações para o modelo, isso explica a alta acuracia. O modelo sobreajustou.', 'likes': 2}, {'comment_text': 'Obrigada pelo conteúdo Rodrigo ! \nNo caso se eu estou usando SVM , árvore de decisão e Random forest eu preciso padronizar os features?\nPq a padronização geralmente   afeta mais algoritmos de distância neh?  Mas nesse caso posso usar o Random forest com as features padronizadas? No caso estou usando regressão.', 'likes': 0}]"
JyfRsKYw8mk,"[{'comment_text': 'Bacana demais a aula!!!', 'likes': 1}, {'comment_text': 'Muito boa aula! Parabéns! Uma dúvida, vocês ainda teriam o arquivo do jupyter notebook disponível?', 'likes': 3}, {'comment_text': '7-7', 'likes': 1}, {'comment_text': 'Excelente aula! Parabens!', 'likes': 2}, {'comment_text': 'Pq isso e um anúncio', 'likes': 0}, {'comment_text': 'Muito boa a aula, obrigado pelo conteúdo!!, desculpa pela pergunta não relacionada ao conteúdo da aula, qual o nome da(s) música(s) de fundo (backtrack)?', 'likes': 1}, {'comment_text': 'Show de bola! Obrigado por compartilhar!', 'likes': 5}, {'comment_text': 'Pergunta básica? Jupyter ou Google colab?', 'likes': 1}, {'comment_text': 'Parabéns por essa aula no Jupyter Notebook. Uma dúvida, tem como trabalhar no modo slide do Jupyter só apresentando as saídas, sem ter que mostrar o código? E minha outra dúvida da para colocar o jupyter no GitHub, de forma estática ""$ jupyter nbconvert --to html NOTEBOOK-NAME.ipynb"", mas isso não interfere na função Plotly?', 'likes': 0}, {'comment_text': 'Essa correlação que você fala no final da aula, que fez com o Interact é o mesmo cálculo do coeficiente de Pearson?', 'likes': 1}]"
